USERID;MAXV;MAXP;MAXWC;TRAIN_SIZE;TEST_SIZE;TRAIN_TIME;TEMP1;TEMP2;TEMP3;THEORY
15;1;5;3;190;1;0;0;0;7.147;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;9.044;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;190;1;0;0;0;13.638;:~ value(verdure_e_ortaggi,V1).[V1@4, V1] 
15;1;5;3;190;1;0;0;0;14.062;:~ value(verdure_e_ortaggi,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;9.177;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;9.086;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;9.843;:~ value(frittura,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;13.428;:~ value(frittura,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;14.194;:~ value(verdure_e_ortaggi,V1).[V1@5, V1] 
15;1;5;3;190;1;0;0;0;9.407;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;190;1;0;0;0;18.591;:~ value(verdure_e_ortaggi,V1).[V1@5, V1] 
15;1;5;3;190;1;0;0;0;10.128;:~ category(4).[-1@1] 
15;1;5;3;190;1;0;0;0;9.419;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;14.134;:~ category(4).[-1@5] 
15;1;5;3;190;1;0;0;0;14.543;:~ value(frittura,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;9.221;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;9.213;:~ value(frittura,V1).[V1@5, V1] 
15;1;5;3;190;1;0;0;0;13.505;:~ value(verdure_e_ortaggi,V1).[V1@5, V1] 
15;1;5;3;190;1;0;0;0;18.541;:~ value(pasta,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;14.524;:~ value(frittura,V1).[V1@1, V1] 
15;1;5;3;190;1;0;0;0;9.203;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;190;1;0;0;0;9.79;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;9.07;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;18.466;:~ value(pasta,V1).[V1@1, V1] 
15;1;5;3;190;1;0;0;0;8.814;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;956.445;:~ value(frutta,V1), category(4).[V1@3, V1] 
15;1;5;3;190;1;0;0;0;9.183;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;14.831;:~ value(verdure_e_ortaggi,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;9.37;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;8.922;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;8.207;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;190;1;0;0;0;9.022;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;9.288;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;9.026;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;190;1;0;0;0;9.104;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;9.07;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;190;1;0;0;0;12.647;:~ category(1).[-1@1] 
15;1;5;3;190;1;0;0;0;8.077;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;18.623;:~ value(verdure_e_ortaggi,V1).[V1@5, V1] 
15;1;5;3;190;1;0;0;0;8.586;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;13.249;:~ category(4).[-1@1] 
15;1;5;3;190;1;0;0;0;9.263;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;13.921;:~ value(verdure_e_ortaggi,V1).[V1@5, V1] 
15;1;5;3;190;1;0;0;0;9.14;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;9.396;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;14.667;:~ category(4).[-1@5] 
15;1;5;3;190;1;0;0;0;14.412;:~ category(4).[-1@1] 
15;1;5;3;190;1;0;0;0;9.826;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;14.507;:~ value(verdure_e_ortaggi,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;10.282;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;9.257;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;190;1;0;0;0;13.428;:~ value(verdure_e_ortaggi,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;9.022;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;190;1;0;0;0;14.351;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;190;1;0;0;0;8.375;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;190;1;0;0;0;9.54;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;14.377;:~ value(verdure_e_ortaggi,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;10.835;:~ value(verdure_e_ortaggi,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;6.833;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;10.514;:~ category(4).[-1@5] 
15;1;5;3;190;1;0;0;0;6.976;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;6.93;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;190;1;0;0;0;10.178;:~ value(verdure_e_ortaggi,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;6.938;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;190;1;0;0;0;15.028;:~ category(1).[-1@5] 
15;1;5;3;190;1;0;0;0;6.916;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;13.928;:~ value(erbe_spezie_e_condimenti,V1).[V1@1, V1] 
15;1;5;3;190;1;0;0;0;6.88;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;6.99;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;10.402;:~ category(4).[-1@1] 
15;1;5;3;190;1;0;0;0;7.024;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;190;1;0;0;0;10.292;:~ value(verdure_e_ortaggi,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;7.059;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;190;1;0;0;0;10.311;:~ value(verdure_e_ortaggi,V1).[V1@5, V1] 
15;1;5;3;190;1;0;0;0;10.425;:~ category(4).[-1@1] 
15;1;5;3;190;1;0;0;0;10.356;:~ category(1).[-1@1] 
15;1;5;3;190;1;0;0;0;13.851;:~ category(4).[-1@5] 
15;1;5;3;190;1;0;0;0;7.004;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;7.059;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;190;1;0;0;0;6.971;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;10.434;:~ category(4).[-1@1] 
15;1;5;3;190;1;0;0;0;6.957;:~ value(frittura,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;13.597;:~ value(erbe_spezie_e_condimenti,V1).[V1@1, V1] 
15;1;5;3;190;1;0;0;0;6.946;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;7.063;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;10.482;:~ category(1).[-1@1] 
15;1;5;3;190;1;0;0;0;7.015;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;7.022;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;6.798;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;190;1;0;0;0;17.327;:~ value(erbe_spezie_e_condimenti,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;6.923;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;190;1;0;0;0;7.133;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;190;1;0;0;0;7.086;:~ value(carne,V1).[-V1@5, V1] 
3;1;5;3;190;1;0;0;0;6.967;:~ value(carne,V1).[-V1@5, V1] 
3;1;5;3;190;1;0;0;0;6.935;:~ value(carne,V1).[-V1@1, V1] 
3;1;5;3;190;1;0;0;0;10.491;:~ category(4).[-1@1] 
3;1;5;3;190;1;0;0;0;11.271;:~ value(verdure_e_ortaggi,V1).[-V1@1, V1] 
3;1;5;3;190;1;0;0;0;11.535;:~ value(verdure_e_ortaggi,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;14.48;:~ value(latticini,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;8.625;:~ value(carne,V1).[-V1@1, V1] 
3;1;5;3;190;1;0;0;0;9.478;:~ value(carne,V1).[-V1@1, V1] 
3;1;5;3;190;1;0;0;0;8.889;:~ value(carne,V1).[-V1@5, V1] 
3;1;5;3;190;1;0;0;0;9.647;:~ value(carne,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;18.958;:~ category(4).[1@1] 
3;1;5;3;190;1;0;0;0;14.297;:~ value(latticini,V1).[V1@3, V1] 
3;1;5;3;190;1;0;0;0;9.349;:~ value(carne,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;9.327;:~ value(carne,V1).[-V1@1, V1] 
3;1;5;3;190;1;0;0;0;14.195;:~ value(latticini,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;19.256;:~ value(verdure_e_ortaggi,V1).[-V1@5, V1] 
3;1;5;3;190;1;0;0;0;18.787;:~ value(erbe_spezie_e_condimenti,V1).[-V1@1, V1] 
3;1;5;3;190;1;0;0;0;10.277;:~ value(carne,V1).[-V1@1, V1] 
3;1;5;3;190;1;0;0;0;9.706;:~ value(carne,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;9.196;:~ value(carne,V1).[-V1@1, V1] 
3;1;5;3;190;1;0;0;0;18.399;:~ value(carne,V1).[-V1@4, V1] 
3;1;5;3;190;1;0;0;0;9.57;:~ value(carne,V1).[V1@5, V1] 
3;1;5;3;190;1;0;0;0;9.663;:~ value(carne,V1).[V1@5, V1] 
3;1;5;3;190;1;0;0;0;9.272;:~ value(carne,V1).[-V1@1, V1] 
3;1;5;3;190;1;0;0;0;9.162;:~ value(carne,V1).[V1@5, V1] 
3;1;5;3;190;1;0;0;0;13.748;:~ category(4).[1@5] 
3;1;5;3;190;1;0;0;0;9.279;:~ value(carne,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;9.692;:~ value(carne,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;18.465;:~ value(latticini,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;13.491;:~ value(frittura,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;14.223;:~ value(latticini,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;13.958;:~ category(4).[1@5] 
3;1;5;3;190;1;0;0;0;9.11;:~ value(carne,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;9.646;:~ value(carne,V1).[V1@5, V1] 
3;1;5;3;190;1;0;0;0;9.085;:~ value(carne,V1).[-V1@5, V1] 
3;1;5;3;190;1;0;0;0;9.222;:~ value(carne,V1).[V1@5, V1] 
3;1;5;3;190;1;0;0;0;23.704;:~ category(1).[1@1] 
3;1;5;3;190;1;0;0;0;9.235;:~ value(carne,V1).[-V1@5, V1] 
3;1;5;3;190;1;0;0;0;19.628;:~ value(pasta,V1).[-V1@1, V1] 
3;1;5;3;190;1;0;0;0;13.579;:~ value(verdure_e_ortaggi,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;9.358;:~ value(carne,V1).[V1@5, V1] 
3;1;5;3;190;1;0;0;0;9.897;:~ value(carne,V1).[-V1@1, V1] 
3;1;5;3;190;1;0;0;0;9.323;:~ value(carne,V1).[-V1@1, V1] 
3;1;5;3;190;1;0;0;0;9.256;:~ value(carne,V1).[-V1@1, V1] 
3;1;5;3;190;1;0;0;0;9.251;:~ value(carne,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;9.352;:~ value(carne,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;13.376;:~ value(latticini,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;18.256;:~ value(pasta,V1).[V1@5, V1] 
3;1;5;3;190;1;0;0;0;9.142;:~ value(carne,V1).[V1@5, V1] 
3;1;5;3;190;1;0;0;0;18.457;:~ value(verdure_e_ortaggi,V1).[V1@5, V1] 
3;1;5;3;190;1;0;0;0;9.198;:~ value(carne,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;18.722;:~ value(pasta,V1).[V1@2, V1] 
3;1;5;3;190;1;0;0;0;18.528;:~ value(verdure_e_ortaggi,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;9.215;:~ value(carne,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;9.464;:~ value(carne,V1).[-V1@5, V1] 
3;1;5;3;190;1;0;0;0;9.387;:~ value(carne,V1).[-V1@1, V1] 
3;1;5;3;190;1;0;0;0;9.495;:~ value(carne,V1).[-V1@1, V1] 
3;1;5;3;190;1;0;0;0;13.918;:~ value(verdure_e_ortaggi,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;9.217;:~ value(carne,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;14.802;:~ value(verdure_e_ortaggi,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;18.994;:~ category(4).[-1@5] 
3;1;5;3;190;1;0;0;0;18.441;:~ value(erbe_spezie_e_condimenti,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;9.855;:~ value(carne,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;9.772;:~ value(carne,V1).[-V1@1, V1] 
3;1;5;3;190;1;0;0;0;13.887;:~ value(pasta,V1).[-V1@1, V1] 
3;1;5;3;190;1;0;0;0;9.51;:~ value(carne,V1).[-V1@5, V1] 
3;1;5;3;190;1;0;0;0;14.733;:~ value(verdure_e_ortaggi,V1).[V1@5, V1] 
3;1;5;3;190;1;0;0;0;19.301;:~ value(verdure_e_ortaggi,V1).[V1@5, V1] 
3;1;5;3;190;1;0;0;0;9.373;:~ value(carne,V1).[V1@5, V1] 
3;1;5;3;190;1;0;0;0;9.695;:~ value(carne,V1).[-V1@5, V1] 
3;1;5;3;190;1;0;0;0;9.333;:~ value(carne,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;9.998;:~ value(carne,V1).[-V1@1, V1] 
3;1;5;3;190;1;0;0;0;9.005;:~ value(carne,V1).[-V1@5, V1] 
3;1;5;3;190;1;0;0;0;9.374;:~ value(carne,V1).[V1@5, V1] 
3;1;5;3;190;1;0;0;0;9.304;:~ value(carne,V1).[-V1@5, V1] 
3;1;5;3;190;1;0;0;0;14.095;:~ value(verdure_e_ortaggi,V1).[-V1@1, V1] 
3;1;5;3;190;1;0;0;0;14.244;:~ value(verdure_e_ortaggi,V1).[V1@5, V1] 
3;1;5;3;190;1;0;0;0;9.391;:~ value(carne,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;9.298;:~ value(carne,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;8.721;:~ value(carne,V1).[-V1@1, V1] 
3;1;5;3;190;1;0;0;0;19.22;:~ value(pasta,V1).[-V1@5, V1] 
3;1;5;3;190;1;0;0;0;14.099;:~ category(1).[-1@2] 
3;1;5;3;190;1;0;0;0;9.064;:~ value(carne,V1).[V1@5, V1] 
3;1;5;3;190;1;0;0;0;9.421;:~ value(carne,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;13.676;:~ category(4).[1@1] 
3;1;5;3;190;1;0;0;0;8.037;:~ value(carne,V1).[V1@5, V1] 
3;1;5;3;190;1;0;0;0;14.163;:~ category(4).[1@1] 
3;1;5;3;190;1;0;0;0;13.904;:~ value(carne,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;9.388;:~ value(carne,V1).[V1@5, V1] 
3;1;5;3;190;1;0;0;0;8.705;:~ value(carne,V1).[V1@5, V1] 
3;1;5;3;190;1;0;0;0;9.115;:~ value(carne,V1).[-V1@1, V1] 
3;1;5;3;190;1;0;0;0;8.975;:~ value(carne,V1).[V1@5, V1] 
3;1;5;3;190;1;0;0;0;9.169;:~ value(carne,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;8.832;:~ value(verdure_e_ortaggi,V1).[-V1@5, V1] 
3;1;5;3;190;1;0;0;0;8.966;:~ value(carne,V1).[-V1@5, V1] 
3;1;5;3;190;1;0;0;0;9.397;:~ value(carne,V1).[V1@5, V1] 
3;1;5;3;190;1;0;0;0;8.082;:~ value(carne,V1).[V1@5, V1] 
3;1;5;3;190;1;0;0;0;9.535;:~ value(carne,V1).[V1@5, V1] 
3;1;5;3;190;1;0;0;0;17.556;:~ value(verdure_e_ortaggi,V1).[-V1@1, V1] 
32;1;5;3;190;1;0;0;0;9.179;:~ value(carne,V1).[-V1@5, V1] 
32;1;5;3;190;1;0;0;0;9.181;:~ value(carne,V1).[-V1@5, V1] 
32;1;5;3;190;1;0;0;0;9.252;:~ value(carne,V1).[-V1@1, V1] 
32;1;5;3;190;1;0;0;0;19.6;:~ value(frittura,V1).[V1@5, V1] 
32;1;5;3;190;1;0;0;0;9.063;:~ value(carne,V1).[-V1@5, V1] 
32;1;5;3;190;1;0;0;0;9.649;:~ value(carne,V1).[V1@5, V1] 
32;1;5;3;190;1;0;0;0;14.347;:~ category(1).[-1@1] 
32;1;5;3;190;1;0;0;0;13.737;:~ value(frutta,V1).[-V1@1, V1] 
32;1;5;3;190;1;0;0;0;19.239;:~ category(4).[1@1] 
32;1;5;3;190;1;0;0;0;9.023;:~ value(carne,V1).[-V1@1, V1] 
32;1;5;3;190;1;0;0;0;14.558;:~ value(verdure_e_ortaggi,V1).[-V1@5, V1] 
32;1;5;3;190;1;0;0;0;9.214;:~ value(carne,V1).[V1@1, V1] 
32;1;5;3;190;1;0;0;0;9.198;:~ value(carne,V1).[-V1@5, V1] 
32;1;5;3;190;1;0;0;0;9.755;:~ value(carne,V1).[-V1@1, V1] 
32;1;5;3;190;1;0;0;0;9.188;:~ value(carne,V1).[-V1@1, V1] 
32;1;5;3;190;1;0;0;0;15.616;:~ value(verdure_e_ortaggi,V1).[V1@5, V1] 
32;1;5;3;190;1;0;0;0;13.79;:~ value(verdure_e_ortaggi,V1).[-V1@5, V1] 
32;1;5;3;190;1;0;0;0;9.216;:~ value(carne,V1).[-V1@1, V1] 
32;1;5;3;190;1;0;0;0;9.334;:~ value(carne,V1).[-V1@1, V1] 
32;1;5;3;190;1;0;0;0;13.035;:~ value(verdure_e_ortaggi,V1).[-V1@1, V1] 
32;1;5;3;190;1;0;0;0;9.151;:~ value(verdure_e_ortaggi,V1).[-V1@5, V1] 
32;1;5;3;190;1;0;0;0;20.287;:~ value(farinacei,V1).[-V1@1, V1] 
32;1;5;3;190;1;0;0;0;9.938;:~ value(carne,V1).[V1@1, V1] 
32;1;5;3;190;1;0;0;0;13.902;:~ value(frittura,V1).[-V1@5, V1] 
32;1;5;3;190;1;0;0;0;13.22;:~ category(4).[-1@1] 
32;1;5;3;190;1;0;0;0;13.288;:~ value(frittura,V1).[-V1@5, V1] 
32;1;5;3;190;1;0;0;0;8.808;:~ value(carne,V1).[-V1@5, V1] 
32;1;5;3;190;1;0;0;0;9.209;:~ category(4).[-1@5] 
32;1;5;3;190;1;0;0;0;12.91;:~ category(4).[1@5] 
32;1;5;3;190;1;0;0;0;8.99;:~ value(carne,V1).[-V1@1, V1] 
32;1;5;3;190;1;0;0;0;10.29;:~ value(carne,V1).[-V1@5, V1] 
32;1;5;3;190;1;0;0;0;8.43;:~ value(carne,V1).[V1@5, V1] 
32;1;5;3;190;1;0;0;0;9.297;:~ value(carne,V1).[V1@1, V1] 
32;1;5;3;190;1;0;0;0;19.15;:~ category(4).[-1@1] 
32;1;5;3;190;1;0;0;0;14.025;:~ value(verdure_e_ortaggi,V1).[-V1@5, V1] 
32;1;5;3;190;1;0;0;0;8.313;:~ value(carne,V1).[V1@5, V1] 
32;1;5;3;190;1;0;0;0;8.991;:~ value(carne,V1).[V1@5, V1] 
